"ID","SKU","Title","Rack Id","Quantity","Expiry Date","MRP","isFBA"
"163860","IS01837","Nordic Naturals DHA Xtra Omega 3-1660 mg, Strawberry Flavour, 60 Softgels","DEL5","1","12/31/2026","5065.00","1"
"163860","IS01837","Nordic Naturals DHA Xtra Omega 3-1660 mg, Strawberry Flavour, 60 Softgels","HYD8","5","12/31/2026","5065.00","1"
"163860","IS01837","Nordic Naturals DHA Xtra Omega 3-1660 mg, Strawberry Flavour, 60 Softgels","MAA4","1","12/31/2026","5065.00","1"
"163860","IS01837","Nordic Naturals DHA Xtra Omega 3-1660 mg, Strawberry Flavour, 60 Softgels","PNQ3","1","12/31/2026","5065.00","1"
"163860","IS01837","Nordic Naturals DHA Xtra Omega 3-1660 mg, Strawberry Flavour, 60 Softgels","WT","8","12/31/2026","5065.00","1"
"163999","IS01981","Nordic Naturals Children's DHA, Omega 3- 530 mg, Strawberry flavor, 8 fl oz (237 ml)","B33","21","02/29/2028","5955.00",""
"163999","IS01981","Nordic Naturals Children's DHA, Omega 3- 530 mg, Strawberry flavor, 8 fl oz (237 ml)","BLR8","1","07/31/2026","5955.00","1"
"163999","IS01981","Nordic Naturals Children's DHA, Omega 3- 530 mg, Strawberry flavor, 8 fl oz (237 ml)","BOM5","5","07/31/2026","5955.00","1"
"163999","IS01981","Nordic Naturals Children's DHA, Omega 3- 530 mg, Strawberry flavor, 8 fl oz (237 ml)","BOM7","1","07/31/2026","5955.00","1"
"163999","IS01981","Nordic Naturals Children's DHA, Omega 3- 530 mg, Strawberry flavor, 8 fl oz (237 ml)","CJB1","1","07/31/2026","5955.00","1"
"163999","IS01981","Nordic Naturals Children's DHA, Omega 3- 530 mg, Strawberry flavor, 8 fl oz (237 ml)","DEL5","1","07/31/2026","5955.00","1"
"163999","IS01981","Nordic Naturals Children's DHA, Omega 3- 530 mg, Strawberry flavor, 8 fl oz (237 ml)","HYD8","8","07/31/2026","5955.00","1"
"163999","IS01981","Nordic Naturals Children's DHA, Omega 3- 530 mg, Strawberry flavor, 8 fl oz (237 ml)","MAA4","1","07/31/2026","5955.00","1"
"163999","IS01981","Nordic Naturals Children's DHA, Omega 3- 530 mg, Strawberry flavor, 8 fl oz (237 ml)","PNQ3","1","07/31/2026","5955.00","1"
"163999","IS01981","Nordic Naturals Children's DHA, Omega 3- 530 mg, Strawberry flavor, 8 fl oz (237 ml)","WT","43","07/31/2026","5955.00","1"
"164000","IS01982","Nordic Naturals 1560 mg Omega-3 Lemon 16 fl.oz/473 ml","B33","7","03/31/2028","9415.00",""
"164000","IS01982","Nordic Naturals 1560 mg Omega-3 Lemon 16 fl.oz/473 ml","B34","4","03/31/2028","9415.00",""
"164470","IS02402","Nordic Naturals EPA Xtra 1640 mg Omega-3 Lemon 60 Soft Gels","B25","4","10/31/2027","6395.00",""
"164470","IS02402","Nordic Naturals EPA Xtra 1640 mg Omega-3 Lemon 60 Soft Gels","BLR8","2","12/31/2025","6395.00","1"
"164470","IS02402","Nordic Naturals EPA Xtra 1640 mg Omega-3 Lemon 60 Soft Gels","BOM5","1","12/31/2025","6395.00","1"
"164470","IS02402","Nordic Naturals EPA Xtra 1640 mg Omega-3 Lemon 60 Soft Gels","BOM7","3","12/31/2025","6395.00","1"
"164470","IS02402","Nordic Naturals EPA Xtra 1640 mg Omega-3 Lemon 60 Soft Gels","CCX2","1","12/31/2025","6395.00","1"
"164470","IS02402","Nordic Naturals EPA Xtra 1640 mg Omega-3 Lemon 60 Soft Gels","CJB1","1","12/31/2025","6395.00","1"
"164470","IS02402","Nordic Naturals EPA Xtra 1640 mg Omega-3 Lemon 60 Soft Gels","DEL4","1","12/31/2025","6395.00","1"
"164470","IS02402","Nordic Naturals EPA Xtra 1640 mg Omega-3 Lemon 60 Soft Gels","DEL5","2","12/31/2025","6395.00","1"
"164470","IS02402","Nordic Naturals EPA Xtra 1640 mg Omega-3 Lemon 60 Soft Gels","HYD3","1","12/31/2025","6395.00","1"
"164470","IS02402","Nordic Naturals EPA Xtra 1640 mg Omega-3 Lemon 60 Soft Gels","MAA4","1","12/31/2025","6395.00","1"
"164471","IS02403","Nordic Naturals Omega-3 Pet Soft Gels, Supplemets for Dogs, 90 Count","B22","3","02/28/2026","3880.00",""
"164471","IS02403","Nordic Naturals Omega-3 Pet Soft Gels, Supplemets for Dogs, 90 Count","BLR7","1","11/30/2027","3880.00","1"
"164471","IS02403","Nordic Naturals Omega-3 Pet Soft Gels, Supplemets for Dogs, 90 Count","BLR8","1","11/30/2027","3880.00","1"
"164471","IS02403","Nordic Naturals Omega-3 Pet Soft Gels, Supplemets for Dogs, 90 Count","BOM7","1","11/30/2027","3880.00","1"
"164471","IS02403","Nordic Naturals Omega-3 Pet Soft Gels, Supplemets for Dogs, 90 Count","CCX2","1","11/30/2027","3880.00","1"
"164471","IS02403","Nordic Naturals Omega-3 Pet Soft Gels, Supplemets for Dogs, 90 Count","MAA4","1","11/30/2027","3880.00","1"
"164474","IS02406","Nordic Naturals Arctic Cod Liver Oil, 1060mg Omega-3, For Heart Health, Brain Health, Optimal Wellness, Orange Flavor, Non-GMO, 16 fl oz, 473ml","B43","10","01/31/2028","10125.00",""
"164476","IS02408","Nordic Naturals EPA, Omega 3-1210 mg, Lemon Flavour, 60 Soft Gels","B43","5","12/31/2027","4700.00",""
"164476","IS02408","Nordic Naturals EPA, Omega 3-1210 mg, Lemon Flavour, 60 Soft Gels","CCX1","1","12/31/2027","4700.00","1"
"164476","IS02408","Nordic Naturals EPA, Omega 3-1210 mg, Lemon Flavour, 60 Soft Gels","LKO1","1","12/31/2027","4700.00","1"
"164480","IS02412","Nordic Naturals Children’s DHA, 250mg Omega-3 with Wild Artic Cod, For Brain Development & Immune Systme, Strawberry Flavor, Non-GMO, for Kids 3-6 Ages, 180 Mini Soft Gels","B15","9","12/31/2027","4335.00",""
"164480","IS02412","Nordic Naturals Children’s DHA, 250mg Omega-3 with Wild Artic Cod, For Brain Development & Immune Systme, Strawberry Flavor, Non-GMO, for Kids 3-6 Ages, 180 Mini Soft Gels","BOM5","2","04/30/2024","4335.00","1"
"164480","IS02412","Nordic Naturals Children’s DHA, 250mg Omega-3 with Wild Artic Cod, For Brain Development & Immune Systme, Strawberry Flavor, Non-GMO, for Kids 3-6 Ages, 180 Mini Soft Gels","CCX2","1","04/30/2024","4335.00","1"
"164480","IS02412","Nordic Naturals Children’s DHA, 250mg Omega-3 with Wild Artic Cod, For Brain Development & Immune Systme, Strawberry Flavor, Non-GMO, for Kids 3-6 Ages, 180 Mini Soft Gels","DED4","1","11/28/2024","4335.00","1"
"164480","IS02412","Nordic Naturals Children’s DHA, 250mg Omega-3 with Wild Artic Cod, For Brain Development & Immune Systme, Strawberry Flavor, Non-GMO, for Kids 3-6 Ages, 180 Mini Soft Gels","DEL5","4","11/28/2024","4335.00","1"
"164480","IS02412","Nordic Naturals Children’s DHA, 250mg Omega-3 with Wild Artic Cod, For Brain Development & Immune Systme, Strawberry Flavor, Non-GMO, for Kids 3-6 Ages, 180 Mini Soft Gels","PNQ3","2","04/30/2024","4335.00","1"
"164481","IS02413","Nordic Naturals, Omega Woman with Evening Primrose Oil, 120 Soft Gels","B23","5","01/31/2028","6980.00",""
"164481","IS02413","Nordic Naturals, Omega Woman with Evening Primrose Oil, 120 Soft Gels","BLR8","1","01/31/2028","6980.00","1"
"164481","IS02413","Nordic Naturals, Omega Woman with Evening Primrose Oil, 120 Soft Gels","CJB1","1","01/31/2028","6980.00","1"
"164481","IS02413","Nordic Naturals, Omega Woman with Evening Primrose Oil, 120 Soft Gels","HYD3","1","01/31/2028","6980.00","1"
"164481","IS02413","Nordic Naturals, Omega Woman with Evening Primrose Oil, 120 Soft Gels","LKO1","1","01/31/2028","6980.00","1"
"164482","IS02414","Nordic Naturals DHA Strawberry 830 mg Omega-3, 90 Soft Gels","B34","12","11/30/2027","4620.00",""
"164482","IS02414","Nordic Naturals DHA Strawberry 830 mg Omega-3, 90 Soft Gels","B44","1","09/30/2027","4620.00",""
"164482","IS02414","Nordic Naturals DHA Strawberry 830 mg Omega-3, 90 Soft Gels","BLR7","1","09/30/2027","4620.00","1"
"164482","IS02414","Nordic Naturals DHA Strawberry 830 mg Omega-3, 90 Soft Gels","CCX1","1","09/30/2027","4620.00","1"
"164482","IS02414","Nordic Naturals DHA Strawberry 830 mg Omega-3, 90 Soft Gels","CCX2","1","09/30/2027","4620.00","1"
"164482","IS02414","Nordic Naturals DHA Strawberry 830 mg Omega-3, 90 Soft Gels","CJB1","1","09/30/2027","4620.00","1"
"164482","IS02414","Nordic Naturals DHA Strawberry 830 mg Omega-3, 90 Soft Gels","DEL5","1","09/30/2027","4620.00","1"
"164483","IS02415","Nordic Naturals Omega 3-690 mg Fish Gelatin Softgels, Lemon Flavour, 60 Count","BOM7","1","01/31/2028","3405.00","1"
"164483","IS02415","Nordic Naturals Omega 3-690 mg Fish Gelatin Softgels, Lemon Flavour, 60 Count","WT","8","01/31/2028","3405.00","1"
"164486","IS02418","Nordic Naturals Omega Vision, Omega 3-1460 mg, 60 Soft Gels","B34","5","11/30/2027","7490.00",""
"164492","IS02424","Nordic Naturals Arctic Cod Liver Oil, 750mg Omega-3, Heart Health, Brain Health & Optimal Wellness, Lemon Flavor, Non-GMO, 180 Soft Gels, 60 Servings","B34","5","11/30/2027","7640.00",""
"164492","IS02424","Nordic Naturals Arctic Cod Liver Oil, 750mg Omega-3, Heart Health, Brain Health & Optimal Wellness, Lemon Flavor, Non-GMO, 180 Soft Gels, 60 Servings","BOM5","2","06/30/2025","7640.00","1"
"164492","IS02424","Nordic Naturals Arctic Cod Liver Oil, 750mg Omega-3, Heart Health, Brain Health & Optimal Wellness, Lemon Flavor, Non-GMO, 180 Soft Gels, 60 Servings","DED4","1","06/30/2025","7640.00","1"
"164492","IS02424","Nordic Naturals Arctic Cod Liver Oil, 750mg Omega-3, Heart Health, Brain Health & Optimal Wellness, Lemon Flavor, Non-GMO, 180 Soft Gels, 60 Servings","DEL4","1","06/30/2025","7640.00","1"
"164493","IS02425","Nordic Naturals Children’s DHA, 250 mg Omega-3, With Arctic Cod for Healthy Brain & Immune System, Strawberry Flavor, Non-GMO, For Kids 3-6 Ages, 360 Mini Chewable Soft Gels, 90 Servings","B34","2","12/31/2027","7335.00",""
"164493","IS02425","Nordic Naturals Children’s DHA, 250 mg Omega-3, With Arctic Cod for Healthy Brain & Immune System, Strawberry Flavor, Non-GMO, For Kids 3-6 Ages, 360 Mini Chewable Soft Gels, 90 Servings","CJB1","1","12/31/2027","7335.00","1"
"164493","IS02425","Nordic Naturals Children’s DHA, 250 mg Omega-3, With Arctic Cod for Healthy Brain & Immune System, Strawberry Flavor, Non-GMO, For Kids 3-6 Ages, 360 Mini Chewable Soft Gels, 90 Servings","DEL5","1","12/31/2027","7335.00","1"
"164498","IS02430","Nordic Naturals OMEGA-3, 690mg Omega-3, For Cognition, Heart Health & Immune Support, s - Lemon Flavor, Non-GMO, 180 Soft Gels, 90 Servings","B43","3","01/31/2028","7405.00",""
"164498","IS02430","Nordic Naturals OMEGA-3, 690mg Omega-3, For Cognition, Heart Health & Immune Support, s - Lemon Flavor, Non-GMO, 180 Soft Gels, 90 Servings","DEL5","2","10/31/2026","7405.00","1"
"164498","IS02430","Nordic Naturals OMEGA-3, 690mg Omega-3, For Cognition, Heart Health & Immune Support, s - Lemon Flavor, Non-GMO, 180 Soft Gels, 90 Servings","MAA4","1","10/31/2026","7405.00","1"
"164510","IS02436","Nordic Naturals, DHA, Strawberry, 180 Soft Gels","B34","2","11/30/2027","7800.00",""
"164510","IS02436","Nordic Naturals, DHA, Strawberry, 180 Soft Gels","BLR8","1","11/30/2027","7800.00","1"
"164510","IS02436","Nordic Naturals, DHA, Strawberry, 180 Soft Gels","DEL4","1","11/30/2027","7800.00","1"
"164510","IS02436","Nordic Naturals, DHA, Strawberry, 180 Soft Gels","DEL5","1","11/30/2027","7800.00","1"
"164510","IS02436","Nordic Naturals, DHA, Strawberry, 180 Soft Gels","MAA4","1","11/30/2027","7800.00","1"
"164510","IS02436","Nordic Naturals, DHA, Strawberry, 180 Soft Gels","R11","1","11/30/2027","7800.00",""
"164511","IS02437","Nordic Naturals, Omega-3 Pet, Soft Gels, for Dogs, 180 Soft Gels","B43","2","01/31/2028","6760.00",""
"164511","IS02437","Nordic Naturals, Omega-3 Pet, Soft Gels, for Dogs, 180 Soft Gels","BLR7","1","01/31/2028","6760.00","1"
"164511","IS02437","Nordic Naturals, Omega-3 Pet, Soft Gels, for Dogs, 180 Soft Gels","BOM5","3","01/31/2028","6760.00","1"
"164511","IS02437","Nordic Naturals, Omega-3 Pet, Soft Gels, for Dogs, 180 Soft Gels","CCX1","2","01/31/2028","6760.00","1"
"164511","IS02437","Nordic Naturals, Omega-3 Pet, Soft Gels, for Dogs, 180 Soft Gels","CCX2","1","01/31/2028","6760.00","1"
"164511","IS02437","Nordic Naturals, Omega-3 Pet, Soft Gels, for Dogs, 180 Soft Gels","DEL4","2","01/31/2028","6760.00","1"
"164511","IS02437","Nordic Naturals, Omega-3 Pet, Soft Gels, for Dogs, 180 Soft Gels","LKO1","1","01/31/2028","6760.00","1"
"164511","IS02437","Nordic Naturals, Omega-3 Pet, Soft Gels, for Dogs, 180 Soft Gels","MAA4","1","01/31/2028","6760.00","1"
"164513","IS02439","Nordic Naturals Daily Omega Kids, 500 mg Soft Gels, For Brain & Visual Function, Children Dietary Supplement, Strawberry Flavor, Non-GMO, 30 Count","B25","5","09/30/2027","1750.00",""
"164513","IS02439","Nordic Naturals Daily Omega Kids, 500 mg Soft Gels, For Brain & Visual Function, Children Dietary Supplement, Strawberry Flavor, Non-GMO, 30 Count","B35","16","09/30/2027","1750.00",""
"164513","IS02439","Nordic Naturals Daily Omega Kids, 500 mg Soft Gels, For Brain & Visual Function, Children Dietary Supplement, Strawberry Flavor, Non-GMO, 30 Count","BOM7","2","05/31/2025","1750.00","1"
"164513","IS02439","Nordic Naturals Daily Omega Kids, 500 mg Soft Gels, For Brain & Visual Function, Children Dietary Supplement, Strawberry Flavor, Non-GMO, 30 Count","DED4","1","05/31/2025","1750.00","1"
"164513","IS02439","Nordic Naturals Daily Omega Kids, 500 mg Soft Gels, For Brain & Visual Function, Children Dietary Supplement, Strawberry Flavor, Non-GMO, 30 Count","DEL4","1","01/01/2025","1750.00","1"
"164513","IS02439","Nordic Naturals Daily Omega Kids, 500 mg Soft Gels, For Brain & Visual Function, Children Dietary Supplement, Strawberry Flavor, Non-GMO, 30 Count","R13","1","09/30/2027","1750.00",""
"164513","IS02439","Nordic Naturals Daily Omega Kids, 500 mg Soft Gels, For Brain & Visual Function, Children Dietary Supplement, Strawberry Flavor, Non-GMO, 30 Count","TW","1","09/30/2027","1750.00","1"
"164513","IS02439","Nordic Naturals Daily Omega Kids, 500 mg Soft Gels, For Brain & Visual Function, Children Dietary Supplement, Strawberry Flavor, Non-GMO, 30 Count","WT","20","05/31/2025","1750.00","1"
"164526","IS02448","Nordic Naturals, Ultimate Omega, Lemon, 1,280 mg, 60 Soft Gels","B23","4","11/30/2027","4865.00",""
"164526","IS02448","Nordic Naturals, Ultimate Omega, Lemon, 1,280 mg, 60 Soft Gels","BLR8","1","07/31/2026","4865.00","1"
"164526","IS02448","Nordic Naturals, Ultimate Omega, Lemon, 1,280 mg, 60 Soft Gels","CJB1","1","07/31/2026","4865.00","1"
"164527","IS02449","Nordic Naturals Complete Omega Xtra Lemon 1360 mg omega-3 + 76 mg GLA 60 Soft Gels","B44","3","11/30/2027","5130.00",""
"164527","IS02449","Nordic Naturals Complete Omega Xtra Lemon 1360 mg omega-3 + 76 mg GLA 60 Soft Gels","BLR8","2","11/30/2027","5130.00","1"
"164527","IS02449","Nordic Naturals Complete Omega Xtra Lemon 1360 mg omega-3 + 76 mg GLA 60 Soft Gels","BOM5","1","11/30/2027","5130.00","1"
"164527","IS02449","Nordic Naturals Complete Omega Xtra Lemon 1360 mg omega-3 + 76 mg GLA 60 Soft Gels","CCX1","1","11/30/2027","5130.00","1"
"164527","IS02449","Nordic Naturals Complete Omega Xtra Lemon 1360 mg omega-3 + 76 mg GLA 60 Soft Gels","CJB1","1","11/30/2027","5130.00","1"
"164527","IS02449","Nordic Naturals Complete Omega Xtra Lemon 1360 mg omega-3 + 76 mg GLA 60 Soft Gels","DED4","1","11/30/2027","5130.00","1"
"164527","IS02449","Nordic Naturals Complete Omega Xtra Lemon 1360 mg omega-3 + 76 mg GLA 60 Soft Gels","DEL5","1","11/30/2027","5130.00","1"
"164527","IS02449","Nordic Naturals Complete Omega Xtra Lemon 1360 mg omega-3 + 76 mg GLA 60 Soft Gels","GAX1","1","11/30/2027","5130.00","1"
"164527","IS02449","Nordic Naturals Complete Omega Xtra Lemon 1360 mg omega-3 + 76 mg GLA 60 Soft Gels","HYD3","1","11/30/2027","5130.00","1"
"164527","IS02449","Nordic Naturals Complete Omega Xtra Lemon 1360 mg omega-3 + 76 mg GLA 60 Soft Gels","LKO1","1","11/30/2027","5130.00","1"
"164527","IS02449","Nordic Naturals Complete Omega Xtra Lemon 1360 mg omega-3 + 76 mg GLA 60 Soft Gels","MAA4","1","11/30/2027","5130.00","1"
"164528","IS02450","Nordic Naturals Nordic CoQ10 Ubiquinol, 100mg Ubiquinol, For Heart & Brain Health, Cellular Energy Production, Antioxidant Support, Non-GMO, 60 Mini Soft Gels, 60 Servings","B44","3","11/30/2027","10865.00",""
"164528","IS02450","Nordic Naturals Nordic CoQ10 Ubiquinol, 100mg Ubiquinol, For Heart & Brain Health, Cellular Energy Production, Antioxidant Support, Non-GMO, 60 Mini Soft Gels, 60 Servings","BLR8","2","11/30/2027","10865.00","1"
"164543","IS02465","Nordic Naturals, Omega Memory with Curcumin, 1000 mg Omega-3 + 400 mg Optimized Curcumin, For Memory & Cognition, Non-GMO, 60 Soft Gels, 30 Servings","B44","8","09/30/2026","10185.00",""
"164543","IS02465","Nordic Naturals, Omega Memory with Curcumin, 1000 mg Omega-3 + 400 mg Optimized Curcumin, For Memory & Cognition, Non-GMO, 60 Soft Gels, 30 Servings","BLR7","2","09/30/2026","10185.00","1"
"164543","IS02465","Nordic Naturals, Omega Memory with Curcumin, 1000 mg Omega-3 + 400 mg Optimized Curcumin, For Memory & Cognition, Non-GMO, 60 Soft Gels, 30 Servings","BOM5","1","09/30/2026","10185.00","1"
"164543","IS02465","Nordic Naturals, Omega Memory with Curcumin, 1000 mg Omega-3 + 400 mg Optimized Curcumin, For Memory & Cognition, Non-GMO, 60 Soft Gels, 30 Servings","CCX1","1","09/30/2026","10185.00","1"
"164543","IS02465","Nordic Naturals, Omega Memory with Curcumin, 1000 mg Omega-3 + 400 mg Optimized Curcumin, For Memory & Cognition, Non-GMO, 60 Soft Gels, 30 Servings","CCX2","2","09/30/2026","10185.00","1"
"164543","IS02465","Nordic Naturals, Omega Memory with Curcumin, 1000 mg Omega-3 + 400 mg Optimized Curcumin, For Memory & Cognition, Non-GMO, 60 Soft Gels, 30 Servings","CJB1","1","09/30/2026","10185.00","1"
"164543","IS02465","Nordic Naturals, Omega Memory with Curcumin, 1000 mg Omega-3 + 400 mg Optimized Curcumin, For Memory & Cognition, Non-GMO, 60 Soft Gels, 30 Servings","DEL4","2","09/30/2026","10185.00","1"
"164543","IS02465","Nordic Naturals, Omega Memory with Curcumin, 1000 mg Omega-3 + 400 mg Optimized Curcumin, For Memory & Cognition, Non-GMO, 60 Soft Gels, 30 Servings","DEL5","5","09/30/2026","10185.00","1"
"164543","IS02465","Nordic Naturals, Omega Memory with Curcumin, 1000 mg Omega-3 + 400 mg Optimized Curcumin, For Memory & Cognition, Non-GMO, 60 Soft Gels, 30 Servings","LKO1","3","09/30/2026","10185.00","1"
"164547","IS02469","Nordic Naturals, Ultimate Omega 2X, Lemon, 2,150 mg, 120 Soft Gels","LKO1","1","11/30/2027","14130.00","1"
"164551","IS02473","Nordic Naturals, Ultimate Omega 2X Teen, Ages 12-18, Strawberry, 60 Mini Soft Gels","B25","2","11/30/2027","5415.00",""
"164551","IS02473","Nordic Naturals, Ultimate Omega 2X Teen, Ages 12-18, Strawberry, 60 Mini Soft Gels","CCX1","1","11/30/2027","5415.00","1"
"164551","IS02473","Nordic Naturals, Ultimate Omega 2X Teen, Ages 12-18, Strawberry, 60 Mini Soft Gels","CCX2","1","11/30/2027","5415.00","1"
"164551","IS02473","Nordic Naturals, Ultimate Omega 2X Teen, Ages 12-18, Strawberry, 60 Mini Soft Gels","CJB1","2","11/30/2027","5415.00","1"
"164551","IS02473","Nordic Naturals, Ultimate Omega 2X Teen, Ages 12-18, Strawberry, 60 Mini Soft Gels","DEL4","1","11/30/2027","5415.00","1"
"164551","IS02473","Nordic Naturals, Ultimate Omega 2X Teen, Ages 12-18, Strawberry, 60 Mini Soft Gels","DEL5","1","11/30/2027","5415.00","1"
"164551","IS02473","Nordic Naturals, Ultimate Omega 2X Teen, Ages 12-18, Strawberry, 60 Mini Soft Gels","LKO1","2","11/30/2027","5415.00","1"
"164551","IS02473","Nordic Naturals, Ultimate Omega 2X Teen, Ages 12-18, Strawberry, 60 Mini Soft Gels","MAA4","2","11/30/2027","5415.00","1"
"164551","IS02473","Nordic Naturals, Ultimate Omega 2X Teen, Ages 12-18, Strawberry, 60 Mini Soft Gels","R11","1","11/30/2027","5415.00",""
"164554","IS02476","Nordic Naturals Children’s DHA Xtra 636 mg Omega-, For Cognitive Learning, Social Development, Immune Function, Berry Punch Flavor, Non-GMO, for Kids 3-6 Age, 90 Mini Soft Gels","DED4","1","09/30/2025","3490.00","1"
"164554","IS02476","Nordic Naturals Children’s DHA Xtra 636 mg Omega-, For Cognitive Learning, Social Development, Immune Function, Berry Punch Flavor, Non-GMO, for Kids 3-6 Age, 90 Mini Soft Gels","DEL4","1","09/30/2025","3490.00","1"
